MISC,"For example , when   SYMBOL   is a constraint language over the boolean set   SYMBOL   with four ternary predicates   SYMBOL ,   SYMBOL ,   SYMBOL ,   SYMBOL   we obtain 3 - SAT"
MISC,This direction of research has been mainly concerned with the computational complexity of   SYMBOL   as a function of   SYMBOL
MISC,It has been shown that the complexity of   SYMBOL   is highly connected with relational clones of universal algebra   CITATION
MISC,"For every constraint language   SYMBOL , it has been conjectured that   SYMBOL   is either in P or NP - complete   CITATION"
MISC,"In the minimum cost homomorphism problem ( SYMBOL ) , we are given variables subject to constraints and , additionally , costs on variable / value pairs"
MISC,"Now , the task is not just to find any satisfying assignment to the variables , but one that minimizes the total cost"
MISC,SYMBOL   was introduced in   CITATION   where it was motivated by a real - world problem in defence logistics
MISC,The question for which directed graphs   SYMBOL   the problem   SYMBOL   is polynomial - time solvable was considered in   CITATION
AIMX,"In this paper , we approach the problem in its most general form by algebraic methods and give a complete algebraic characterization of tractable constraint languages"
OWNX,"From this characterization , we obtain a dichotomy for   SYMBOL , i e , if   SYMBOL   is not polynomial - time solvable , then it is NP - hard"
OWNX,"Of course , this dichotomy implies the dichotomy for directed graphs"
OWNX,"In Section 2 , we present some preliminaries together with results connecting the complexity of   SYMBOL   with conservative algebras"
OWNX,The main dichotomy theorem is stated in Section 3 and its proof is divided into several parts which can be found in Sections 4 - 8
OWNX,The NP - hardness results are collected in Section 4 followed by the building blocks for the tractability result : existence of majority polymorphisms ( Section 5 ) and connections with optimization in perfect graphs ( Section 6 )
OWNX,Section 7 introduces the concept of   arithmetical deadlocks   which lay the foundation for the final proof in Section 8
OWNX,In Section 9 we reformulate our main result in terms of relational clones
OWNX,"Finally , in Section 10 we explain the relation of our results to previous research and present directions for future research"
MISC,"# # # abstract # # # 
 	 Regularized risk minimization with the binary hinge loss and its variants lies at the heart of many machine learning problems"
MISC,Bundle methods for regularized risk minimization ( BMRM ) and the closely related SVMStruct are considered the best general purpose solvers to tackle this problem
MISC,It was recently shown that BMRM requires   SYMBOL   iterations to converge to an   SYMBOL   accurate solution
AIMX,In the first part of the paper we use the Hadamard matrix to construct a regularized risk minimization problem and show that these rates can not be improved
OWNX,"We then show how one can exploit the structure of the objective function to devise an algorithm for the binary hinge loss which converges to an   SYMBOL   accurate solution in   SYMBOL   iterations 
 # # # introduction # # #"
MISC,Let   SYMBOL   denote samples and   SYMBOL   be the corresponding labels
MISC,"Given a training set of   SYMBOL   sample label pairs   SYMBOL , drawn i i d from a joint probability distribution on   SYMBOL , many machine learning algorithms solve the following regularized risk minimization problem :"
MISC,"Here   SYMBOL   denotes the loss on instance   SYMBOL   using the current model   SYMBOL   and   SYMBOL , the empirical risk , is the average loss on the training set"
MISC,The regularizer   SYMBOL   acts as a penalty on the complexity of the classifier and prevents overfitting
MISC,Usually the loss is convex in   SYMBOL   but can be nonsmooth while the regularizer is usually a smooth strongly convex function
MISC,Binary Support Vector Machines ( SVMs ) are a prototypical example of such regularized risk minimization problems where   SYMBOL   and the loss considered is the binary hinge loss :
MISC,"Recently , a number of solvers have been proposed for the regularized risk minimization problem"
MISC,"The first and perhaps the best known solver is SVMStruct   CITATION , which was shown to converge in   SYMBOL   iterations to an   SYMBOL   accurate solution"
MISC,The convergence analysis of SVMStruct was improved to   SYMBOL   iterations by   CITATION
MISC,"In fact ,   CITATION   showed that their convergence analysis holds for a more general solver than SVMStruct namely BMRM ( Bundle method for regularized risk minimization )"
MISC,At every iteration BMRM replaces   SYMBOL   by a piecewise linear lower bound   SYMBOL   and optimizes     to obtain the next iterate   SYMBOL
MISC,Here   SYMBOL   denotes an arbitrary subgradient of   SYMBOL   at   SYMBOL   ( see Section ) and   SYMBOL
MISC,The piecewise linear lower bound is successively tightened until the gap      falls below a predefined tolerance   SYMBOL
CONT,"Even though BMRM solves an expensive optimization problem at every iteration , the convergence analysis only uses a simple one - dimensional line search to bound the decrease in   SYMBOL"
CONT,"Furthermore , the empirical convergence behavior of BMRM is much better than the theoretically predicted rates on a number of real life problems"
MISC,It was therefore conjectured that the rates of convergence of BMRM could be improved
AIMX,In this paper we answer this question in the negative by explicitly constructing a regularized risk minimization problem for which BMRM takes at least   SYMBOL   iterations
OWNX,One possible way to circumvent the   SYMBOL   lower bound is to solve the problem in the dual
OWNX,Using a very old result of Nesterov   CITATION   we obtain an algorithm for SVMs which only requires   SYMBOL   iterations to converge to an   SYMBOL   accurate solution ; each iteration of the algorithm requires   SYMBOL   work
OWNX,"Although we primarily focus on the regularized risk minimization with the binary hinge loss , our algorithm can also be used whenever the empirical risk is piecewise linear and contains a small number of pieces"
OWNX,"Examples of this include multiclass , multi - label , and ordinal regression hinge loss and other related losses"
MISC,"# # # abstract # # # 
 Regularized risk minimization with the binary hinge loss and its variants lies at the heart of many machine learning problems"
MISC,Bundle methods for regularized risk minimization ( BMRM ) and the closely related SVMStruct are considered the best general purpose solvers to tackle this problem
MISC,It was recently shown that BMRM requires   SYMBOL   iterations to converge to an   SYMBOL   accurate solution
OWNX,In the first part of the paper we use the Hadamard matrix to construct a regularized risk minimization problem and show that these rates can not be improved
AIMX,"We then show how one can exploit the structure of the objective function to devise an algorithm for the binary hinge loss which converges to an   SYMBOL   accurate solution in   SYMBOL   iterations 
 # # # introduction # # #"
MISC,Let   SYMBOL   denote samples and   SYMBOL   be the corresponding labels
MISC,"Given a training set of   SYMBOL   sample label pairs   SYMBOL , drawn iid from a joint probability distribution on   SYMBOL , many machine learning algorithms solve the following regularized risk minimization problem :"
MISC,"Here   SYMBOL   denotes the loss on instance   SYMBOL   using the current model   SYMBOL   and   SYMBOL , the empirical risk , is the average loss on the training set"
MISC,The regularizer   SYMBOL   acts as a penalty on the complexity of the classifier and prevents overfitting
MISC,Usually the loss is convex in   SYMBOL   but can be nonsmooth while the regularizer is usually a smooth strongly convex function
MISC,Binary Support Vector Machines ( SVMs ) are a prototypical example of such regularized risk minimization problems where   SYMBOL   and the loss considered is the binary hinge loss :
MISC,"Recently , a number of solvers have been proposed for the regularized risk minimization problem"
MISC,"The first and perhaps the best known solver is SVMStruct   CITATION , which was shown to converge in   SYMBOL   iterations to an   SYMBOL   accurate solution"
MISC,The convergence analysis of SVMStruct was improved to   SYMBOL   iterations by   CITATION
MISC,"In fact ,   CITATION   showed that their convergence analysis holds for a more general solver than SVMStruct namely BMRM ( Bundle method for regularized risk minimization )"
MISC,At every iteration BMRM replaces   SYMBOL   by a piecewise linear lower bound   SYMBOL   and optimizes     to obtain the next iterate   SYMBOL
MISC,Here   SYMBOL   denotes an arbitrary subgradient of   SYMBOL   at   SYMBOL   ( see Section ) and   SYMBOL
MISC,The piecewise linear lower bound is successively tightened until the gap      falls below a predefined tolerance   SYMBOL
MISC,"Even though BMRM solves an expensive optimization problem at every iteration , the convergence analysis only uses a simple one - dimensional line search to bound the decrease in   SYMBOL"
MISC,"Furthermore , the empirical convergence behavior of BMRM is much better than the theoretically predicted rates on a number of real life problems"
MISC,It was therefore conjectured that the rates of convergence of BMRM could be improved
AIMX,In this paper we answer this question in the negative by explicitly constructing a regularized risk minimization problem for which BMRM takes at least   SYMBOL   iterations
OWNX,One possible way to circumvent the   SYMBOL   lower bound is to solve the problem in the dual
BASE,Using a very old result of Nesterov   CITATION   we obtain an algorithm for SVMs which only requires   SYMBOL   iterations to converge to an   SYMBOL   accurate solution ; each iteration of the algorithm requires   SYMBOL   work
OWNX,"Although we primarily focus on the regularized risk minimization with the binary hinge loss , our algorithm can also be used whenever the empirical risk is piecewise linear and contains a small number of pieces"
OWNX,"Examples of this include multiclass , multi - label , and ordinal regression hinge loss and other related losses"
MISC,"# # # abstract # # # 
 Regularized risk minimization with the binary hinge loss and its variants lies at the heart of many machine learning problems"
MISC,Bundle methods for regularized risk minimization ( BMRM ) and the closely related SVMStruct are considered the best general purpose solvers to tackle this problem
MISC,It was recently shown that BMRM requires   SYMBOL   iterations to converge to an   SYMBOL   accurate solution
AIMX,In the first part of the paper we use the Hadamard matrix to construct a regularized risk minimization problem and show that these rates can not be improved
AIMX,"We then show how one can exploit the structure of the objective function to devise an algorithm for the binary hinge loss which converges to an   SYMBOL   accurate solution in   SYMBOL   iterations 
 # # # introduction # # #"
MISC,Let   SYMBOL   denote samples and   SYMBOL   be the corresponding labels
MISC,"Given a training set of   SYMBOL   sample label pairs   SYMBOL , drawn iid from a joint probability distribution on   SYMBOL , many machine learning algorithms solve the following regularized risk minimization problem :"
MISC,"Here   SYMBOL   denotes the loss on instance   SYMBOL   using the current model   SYMBOL   and   SYMBOL , the empirical risk , is the average loss on the training set"
MISC,The regularizer   SYMBOL   acts as a penalty on the complexity of the classifier and prevents overfitting
MISC,Usually the loss is convex in   SYMBOL   but can be nonsmooth while the regularizer is usually a smooth strongly convex function
MISC,Binary Support Vector Machines ( SVMs ) are a prototypical example of such regularized risk minimization problems where   SYMBOL   and the loss considered is the binary hinge loss :
MISC,"Recently , a number of solvers have been proposed for the regularized risk minimization problem"
MISC,"The first and perhaps the best known solver is SVMStruct   CITATION , which was shown to converge in   SYMBOL   iterations to an   SYMBOL   accurate solution"
MISC,The convergence analysis of SVMStruct was improved to   SYMBOL   iterations by   CITATION
MISC,"In fact ,   CITATION   showed that their convergence analysis holds for a more general solver than SVMStruct namely BMRM ( Bundle method for regularized risk minimization )"
MISC,At every iteration BMRM replaces   SYMBOL   by a piecewise linear lower bound   SYMBOL   and optimizes     to obtain the next iterate   SYMBOL
MISC,Here   SYMBOL   denotes an arbitrary subgradient of   SYMBOL   at   SYMBOL   ( see Section ) and   SYMBOL
MISC,The piecewise linear lower bound is successively tightened until the gap      falls below a predefined tolerance   SYMBOL
MISC,"Even though BMRM solves an expensive optimization problem at every iteration , the convergence analysis only uses a simple one - dimensional line search to bound the decrease in   SYMBOL"
MISC,"Furthermore , the empirical convergence behavior of BMRM is much better than the theoretically predicted rates on a number of real life problems"
MISC,It was therefore conjectured that the rates of convergence of BMRM could be improved
AIMX,In this paper we answer this question in the negative by explicitly constructing a regularized risk minimization problem for which BMRM takes at least   SYMBOL   iterations
MISC,One possible way to circumvent the   SYMBOL   lower bound is to solve the problem in the dual
OWNX,Using a very old result of Nesterov   CITATION   we obtain an algorithm for SVMs which only requires   SYMBOL   iterations to converge to an   SYMBOL   accurate solution ; each iteration of the algorithm requires   SYMBOL   work
OWNX,"Although we primarily focus on the regularized risk minimization with the binary hinge loss , our algorithm can also be used whenever the empirical risk is piecewise linear and contains a small number of pieces"
MISC,"Examples of this include multiclass , multi - label , and ordinal regression hinge loss and other related losses"
OWNX,"# # # abstract # # # 
 	 this study was designed to assess sex - related differences in the selection of an appropriate strategy when facing novelty"
OWNX,a simple visuo - spatial task was used to investigate exploratory behavior as a specific response to novelty
OWNX,the exploration task was followed by a visual discrimination task   and the responses were analyzed using signal detection theory
OWNX,during exploration women selected a local searching strategy in which the metric distance between what is already known and what is unknown was reduced   whereas men adopted a global strategy based on an approximately uniform distribution of choices
OWNX,women 's exploratory behavior gives rise to a notion of a secure base warranting a sense of safety while men 's behavior does not appear to be influenced by risk
OWNX,"this sex - related difference was interpreted as a difference in beliefs concerning the likelihood of uncertain events influencing risk evaluation 
 # # # introduction # # #"
MISC,males and females seem to differ in spatial abilities and styles   CITATION
MISC,generally   studies involving navigational problems showed that female cognitive style relies more on detailed information   while male style relies more on global information   CITATION
MISC,evolutionary mechanisms could potentially account for sex differences in spatial behavior
MISC,for example   these behavioral differences may be due to mating patterns that induced a selection of large - range navigation in males   CITATION
MISC,mating patterns or mating strategies are linked to the dynamics of reproduction and sexual selection   CITATION    and sexual selection is restricted to characteristics that influence mate choice and competition for mates
MISC,typically   males have to compete through extensive ranging for access to mates while females have to choose mating partners according to reproductive success   CITATION
MISC,another proposition   but exclusively directed at humans   suggested that the division of labor game hunting and plant gathering would have put greater selection pressure on females ' spatial memory because females sustained gathering duties   CITATION
MISC,however   as argued by ecuyer - dab and robert   CITATION     the selection of male characteristics depends on females ' choice for mates
MISC,in females   however   spatial cognition would have been primarily shaped by the natural selection of a strong concern for survival both of self and of offspring
MISC,this concern would have compelled them to favor low - risk strategies   like concentrating on proximal spatial cues   when coping with space - related problems
MISC,such focusing would have enabled secure navigation based on detailed landmark encoding   as well as   in certain species   regular feeding based on remembering the exact locations of potential resources   p   NUMBER
MISC,thus   the hypothesis of labor division would be a by - product of sexual selection and not the cause of sex differences in spatial behavior
MISC,taken together   the literature seems to indicate that the key to understanding the evolution of behavioral sex differences relies on the relative costs and benefits of producing offspring   CITATION
MISC,in that context spatial skills play a crucial role since they increase reproductive success and the accessibility to food resource but   at the same time   multiply the risks of getting lost   being killed or consumed by other animals predation
MISC,hence   the survival of mobile species depends on their ability to balance costs and benefits induced by locomotion and this balancing should differ according to sex
CONT,experimental investigations of sex differences in spatial abilities yield apparently disparate results   CITATION
MISC,this might be partly due to the complexity of contemporary experimental designs   but also to a lack of investigations concerning decision - making processes involved in the selection of strategies
OWNX,the current study investigates sex differences in basic behaviors like exploration   detection and discrimination involving the selection of strategies when coping with uncertainty
OWNX,following the above quotation from ecuyer - dab and robert 's   the hypothesis is that women   compared to men   should favor low - risk strategies when coping with space - related problems
OWNX,to test this   i used a simple spontaneous two - dimensional exploratory task
OWNX,this choice relies on the fact that exploration is a natural behavior and that it is fundamental in acquiring spatial knowledge
MISC,it seems to be based on driving factors such as curiosity   comfort or mastery over one 's environment
MISC,moreover   it is commonly defined as serving to reduce uncertainty and thus allow coping with fear   CITATION
MISC,exploration is mainly characterized by a succession of progressions and stops   CITATION    and the selection of exploration could rely on its capacity to act as a regulator of uncertainty
MISC,indeed   progressions are based on decisions taken during stops   and stops correspond to choice points allowing decisions
MISC,voss   CITATION   refers to the exploration process as the generation and testing of hypotheses concerning the object 's meaning and potential use
OWNX,in order to assess risk - taking   a classical visual discrimination task based on the stimuli observed during the exploration task was used
OWNX,the results were analyzed with signal detection theory
AIMX,"# # # abstract # # # 
 this study was designed to assess sex - related differences in the selection of an appropriate strategy when facing novelty"
OWNX,a simple visuo - spatial task was used to investigate exploratory behavior as a specific response to novelty
OWNX,the exploration task was followed by a visual discrimination task   and the responses were analyzed using signal detection theory
OWNX,during exploration women selected a local searching strategy in which the metric distance between what is already known and what is unknown was reduced   whereas men adopted a global strategy based on an approximately uniform distribution of choices
OWNX,women 's exploratory behavior gives rise to a notion of a secure base warranting a sense of safety while men 's behavior does not appear to be influenced by risk
OWNX,"this sex - related difference was interpreted as a difference in beliefs concerning the likelihood of uncertain events influencing risk evaluation 
 # # # introduction # # #"
MISC,males and females seem to differ in spatial abilities and styles   CITATION
MISC,generally   studies involving navigational problems showed that female cognitive style relies more on detailed information   while male style relies more on global information   CITATION
MISC,evolutionary mechanisms could potentially account for sex differences in spatial behavior
MISC,for example   these behavioral differences may be due to mating patterns that induced a selection of large - range navigation in males   CITATION
MISC,mating patterns or mating strategies are linked to the dynamics of reproduction and sexual selection   CITATION    and sexual selection is restricted to characteristics that influence mate choice and competition for mates
MISC,typically   males have to compete through extensive ranging for access to mates while females have to choose mating partners according to reproductive success   CITATION
MISC,another proposition   but exclusively directed at humans   suggested that the division of labor game hunting and plant gathering would have put greater selection pressure on females ' spatial memory because females sustained gathering duties   CITATION
MISC,however   as argued by ecuyer - dab and robert   CITATION     the selection of male characteristics depends on females ' choice for mates
MISC,in females   however   spatial cognition would have been primarily shaped by the natural selection of a strong concern for survival both of self and of offspring
MISC,this concern would have compelled them to favor low - risk strategies   like concentrating on proximal spatial cues   when coping with space - related problems
MISC,such focusing would have enabled secure navigation based on detailed landmark encoding   as well as   in certain species   regular feeding based on remembering the exact locations of potential resources   p   NUMBER
MISC,thus   the hypothesis of labor division would be a by - product of sexual selection and not the cause of sex differences in spatial behavior
MISC,taken together   the literature seems to indicate that the key to understanding the evolution of behavioral sex differences relies on the relative costs and benefits of producing offspring   CITATION
MISC,in that context spatial skills play a crucial role since they increase reproductive success and the accessibility to food resource but   at the same time   multiply the risks of getting lost   being killed or consumed by other animals predation
MISC,hence   the survival of mobile species depends on their ability to balance costs and benefits induced by locomotion and this balancing should differ according to sex
CONT,experimental investigations of sex differences in spatial abilities yield apparently disparate results   CITATION
MISC,this might be partly due to the complexity of contemporary experimental designs   but also to a lack of investigations concerning decision - making processes involved in the selection of strategies
AIMX,the current study investigates sex differences in basic behaviors like exploration   detection and discrimination involving the selection of strategies when coping with uncertainty
AIMX,following the above quotation from ecuyer - dab and robert 's   the hypothesis is that women   compared to men   should favor low - risk strategies when coping with space - related problems
OWNX,to test this   i used a simple spontaneous two - dimensional exploratory task
MISC,this choice relies on the fact that exploration is a natural behavior and that it is fundamental in acquiring spatial knowledge
MISC,it seems to be based on driving factors such as curiosity   comfort or mastery over one 's environment
MISC,moreover   it is commonly defined as serving to reduce uncertainty and thus allow coping with fear   CITATION
MISC,exploration is mainly characterized by a succession of progressions and stops   CITATION    and the selection of exploration could rely on its capacity to act as a regulator of uncertainty
MISC,indeed   progressions are based on decisions taken during stops   and stops correspond to choice points allowing decisions
BASE,voss   CITATION   refers to the exploration process as the generation and testing of hypotheses concerning the object 's meaning and potential use
OWNX,in order to assess risk - taking   a classical visual discrimination task based on the stimuli observed during the exploration task was used
OWNX,the results were analyzed with signal detection theory
AIMX,"# # # abstract # # # 
 this study was designed to assess sex - related differences in the selection of an appropriate strategy when facing novelty"
OWNX,a simple visuo - spatial task was used to investigate exploratory behavior as a specific response to novelty
OWNX,the exploration task was followed by a visual discrimination task   and the responses were analyzed using signal detection theory
OWNX,during exploration women selected a local searching strategy in which the metric distance between what is already known and what is unknown was reduced   whereas men adopted a global strategy based on an approximately uniform distribution of choices
OWNX,women 's exploratory behavior gives rise to a notion of a secure base warranting a sense of safety while men 's behavior does not appear to be influenced by risk
OWNX,"this sex - related difference was interpreted as a difference in beliefs concerning the likelihood of uncertain events influencing risk evaluation 
 # # # introduction # # #"
MISC,males and females seem to differ in spatial abilities and styles   CITATION
MISC,generally   studies involving navigational problems showed that female cognitive style relies more on detailed information   while male style relies more on global information   CITATION
MISC,evolutionary mechanisms could potentially account for sex differences in spatial behavior
MISC,for example   these behavioral differences may be due to mating patterns that induced a selection of large - range navigation in males   CITATION
MISC,mating patterns or mating strategies are linked to the dynamics of reproduction and sexual selection   CITATION    and sexual selection is restricted to characteristics that influence mate choice and competition for mates
MISC,typically   males have to compete through extensive ranging for access to mates while females have to choose mating partners according to reproductive success   CITATION
MISC,another proposition   but exclusively directed at humans   suggested that the division of labor game hunting and plant gathering would have put greater selection pressure on females ' spatial memory because females sustained gathering duties   CITATION
MISC,however   as argued by ecuyer - dab and robert   CITATION     the selection of male characteristics depends on females ' choice for mates
MISC,in females   however   spatial cognition would have been primarily shaped by the natural selection of a strong concern for survival both of self and of offspring
MISC,this concern would have compelled them to favor low - risk strategies   like concentrating on proximal spatial cues   when coping with space - related problems
MISC,such focusing would have enabled secure navigation based on detailed landmark encoding   as well as   in certain species   regular feeding based on remembering the exact locations of potential resources   p   NUMBER
MISC,thus   the hypothesis of labor division would be a by - product of sexual selection and not the cause of sex differences in spatial behavior
MISC,taken together   the literature seems to indicate that the key to understanding the evolution of behavioral sex differences relies on the relative costs and benefits of producing offspring   CITATION
MISC,in that context spatial skills play a crucial role since they increase reproductive success and the accessibility to food resource but   at the same time   multiply the risks of getting lost   being killed or consumed by other animals predation
MISC,hence   the survival of mobile species depends on their ability to balance costs and benefits induced by locomotion and this balancing should differ according to sex
MISC,experimental investigations of sex differences in spatial abilities yield apparently disparate results   CITATION
MISC,this might be partly due to the complexity of contemporary experimental designs   but also to a lack of investigations concerning decision - making processes involved in the selection of strategies
AIMX,the current study investigates sex differences in basic behaviors like exploration   detection and discrimination involving the selection of strategies when coping with uncertainty
OWNX,following the above quotation from ecuyer - dab and robert 's   the hypothesis is that women   compared to men   should favor low - risk strategies when coping with space - related problems
OWNX,to test this   i used a simple spontaneous two - dimensional exploratory task
MISC,this choice relies on the fact that exploration is a natural behavior and that it is fundamental in acquiring spatial knowledge
MISC,it seems to be based on driving factors such as curiosity   comfort or mastery over one 's environment
MISC,moreover   it is commonly defined as serving to reduce uncertainty and thus allow coping with fear   CITATION
MISC,exploration is mainly characterized by a succession of progressions and stops   CITATION    and the selection of exploration could rely on its capacity to act as a regulator of uncertainty
MISC,indeed   progressions are based on decisions taken during stops   and stops correspond to choice points allowing decisions
MISC,voss   CITATION   refers to the exploration process as the generation and testing of hypotheses concerning the object 's meaning and potential use
OWNX,in order to assess risk - taking   a classical visual discrimination task based on the stimuli observed during the exploration task was used
OWNX,the results were analyzed with signal detection theory
MISC,"# # # abstract # # # 
 	 similar to research on risky choice , the traditional analysis of intertemporal choice takes the view that an individual behaves so as to maximize the discounted sum of all future utilities"
MISC,the well - known allais paradox contradicts the fundamental postulates of maximizing the expected value or utility of a risky option
AIMX,"we describe a violation of the law of diminishing marginal utility as well as an intertemporal version of the allais paradox 
 # # # introduction # # #"
MISC,"in the field of intertemporal choice , the discounted - utility du theory proposed by paul samuelson in 1937 was presented not only as a valid normative standard but also as a descriptive theory of actual intertemporal choice behavior   CITATION"
MISC,"in its general form , the du theory proposes that the value of an option , x ; t , is the product of its present utility , ux , and an exponential temporal discounting function , ft , where t is the time at which x is acquired"
MISC,"the overall value of a mixed option , a = { x , t , x , t , } , denoted va , is simply the sum of these products"
MISC,"that is , va = sigma   ux ft"
MISC,an option a will be preferred to an option b if and only if va   greater than   vb
MISC,"however , a large body of empirical evidence demonstrates that people systematically violate this theory"
MISC,"this includes the common difference effect , the magnitude effect , the gain - loss asymmetry , the delay - speedup asymmetry , and so on   CITATION"
MISC,this situation has led researchers to consider extensions and modifications of the du theory to reconcile it with the experimental data
MISC,the most prominent idea to account for these anomalies is the hyperbolic discounting model   CITATION
MISC,this model suggests that the discount rate is not dynamically consistent but that the rate is higher between the present and near future and lower between the near and far distant future
MISC,"numerous theories have been developed by transforming the discount function to other forms , from one - parameter hyperbolic discounting   CITATION   to generalized hyperbolic discounting   CITATION , to proportional discounting   CITATION , and to quasi - hyperbolic discounting   CITATION"
MISC,"however , these models focus on intertemporal choice between pairs of single - dated outcomes represented as pure gains or losses"
MISC,"when these models are applied to intertemporal choice between pairs of multiple - dated outcomes in mixed contexts , there is general agreement on the additive assumption and the independence assumption"
MISC,"with an apt transformation of the discounting rate , the additive assumption means that preferences for outcome sequences are based on a simple aggregation of their individual components within intertemporal choice   CITATION"
MISC,the independence assumption means that the value or utility of an outcome in one period is independent of outcomes in other periods   CITATION
MISC,"because risk and delay might be psychologically equivalent , or at least analogous , and because similar psychological processes might underlie risk and intertemporal choice   CITATION , theoretical development in intertemporal choice has progressed steadily along a similar route as that of risky choice   CITATION"
MISC,both lines of research have spawned a large number of variant models
MISC,"although the functional forms differ , most theories assume a maximization principle ; that is , people calculate the mathematical expectation of each outcome and add them together before choosing the option that maximizes overall value or utility"
CONT,a minor difference is that the existing models of intertemporal choice are relatively underdeveloped and are less flexible in dealing with empirical challenges
CONT,"for example , research on risky decision making does not treat risky choice as limited to pure gains or pure losses but has been extended to include mixed outcomes involving both gains and losses"
CONT,"examples include the sign - dependent utility model   CITATION , the rank- and sign - dependent utility model   CITATION , and the transfer of attention exchange model   CITATION"
MISC,the well - known allais paradox   CITATION   contradicts the fundamental postulates of maximizing the expected utility of a risky option
MISC,"the paradox presents a violation of the cancellation axiom , which asserts that , if two options have a common consequence under a particular event , the preference order of the options should be independent of the value of that consequence   CITATION"
MISC,"since then , many new descriptive theories of risky choice have abandoned the maximization assumption   CITATION"
MISC,most models of intertemporal choice have not yet abandoned the additive assumption and the independence assumption
MISC,"these two assumptions would lead to the cancellation axiom , which indicates that a preference between two sequences with elements in common does not depend on the nature of the common elements"
MISC,"table 1 illustrates an example of the multiple - dated outcomes problem , which would be used to test the cancellation axiom"
MISC,"in problem i , the additive models predict that adding a common element x at time 2 to both option a and option b would not change the preference orderings"
MISC,the violation of cancellation would be observed if the preference orderings were different between problem i and problem i
MISC,"however , if allais 's proposition applies to intertemporal choice , we will eventually encounter an intertemporal version of the allais paradox"
AIMX,we first illustrate our point with a paradox that is an intertemporal - type violation of the cancellation axiom
MISC,"# # # abstract # # # 
 similar to research on risky choice , the traditional analysis of intertemporal choice takes the view that an individual behaves so as to maximize the discounted sum of all future utilities"
MISC,the well - known allais paradox contradicts the fundamental postulates of maximizing the expected value or utility of a risky option
AIMX,"we describe a violation of the law of diminishing marginal utility as well as an intertemporal version of the allais paradox 
 # # # introduction # # #"
MISC,"in the field of intertemporal choice , the discounted - utility du theory proposed by paul samuelson in 1937 was presented not only as a valid normative standard but also as a descriptive theory of actual intertemporal choice behavior   CITATION"
MISC,"in its general form , the du theory proposes that the value of an option , x ; t , is the product of its present utility , ux , and an exponential temporal discounting function , ft , where t is the time at which x is acquired"
MISC,"the overall value of a mixed option , a = { x , t , x , t , } , denoted va , is simply the sum of these products"
MISC,"that is , va = sigma   ux ft"
MISC,an option a will be preferred to an option b if and only if va   greater than   vb
MISC,"however , a large body of empirical evidence demonstrates that people systematically violate this theory"
MISC,"this includes the common difference effect , the magnitude effect , the gain - loss asymmetry , the delay - speedup asymmetry , and so on   CITATION"
MISC,this situation has led researchers to consider extensions and modifications of the du theory to reconcile it with the experimental data
MISC,the most prominent idea to account for these anomalies is the hyperbolic discounting model   CITATION
MISC,this model suggests that the discount rate is not dynamically consistent but that the rate is higher between the present and near future and lower between the near and far distant future
MISC,"numerous theories have been developed by transforming the discount function to other forms , from one - parameter hyperbolic discounting   CITATION   to generalized hyperbolic discounting   CITATION , to proportional discounting   CITATION , and to quasi - hyperbolic discounting   CITATION"
MISC,"however , these models focus on intertemporal choice between pairs of single - dated outcomes represented as pure gains or losses"
MISC,"when these models are applied to intertemporal choice between pairs of multiple - dated outcomes in mixed contexts , there is general agreement on the additive assumption and the independence assumption"
MISC,"with an apt transformation of the discounting rate , the additive assumption means that preferences for outcome sequences are based on a simple aggregation of their individual components within intertemporal choice   CITATION"
MISC,the independence assumption means that the value or utility of an outcome in one period is independent of outcomes in other periods   CITATION
MISC,"because risk and delay might be psychologically equivalent , or at least analogous , and because similar psychological processes might underlie risk and intertemporal choice   CITATION , theoretical development in intertemporal choice has progressed steadily along a similar route as that of risky choice   CITATION"
MISC,both lines of research have spawned a large number of variant models
MISC,"although the functional forms differ , most theories assume a maximization principle ; that is , people calculate the mathematical expectation of each outcome and add them together before choosing the option that maximizes overall value or utility"
MISC,a minor difference is that the existing models of intertemporal choice are relatively underdeveloped and are less flexible in dealing with empirical challenges
MISC,"for example , research on risky decision making does not treat risky choice as limited to pure gains or pure losses but has been extended to include mixed outcomes involving both gains and losses"
MISC,"examples include the sign - dependent utility model   CITATION , the rank- and sign - dependent utility model   CITATION , and the transfer of attention exchange model   CITATION"
MISC,the well - known allais paradox   CITATION   contradicts the fundamental postulates of maximizing the expected utility of a risky option
MISC,"the paradox presents a violation of the cancellation axiom , which asserts that , if two options have a common consequence under a particular event , the preference order of the options should be independent of the value of that consequence   CITATION"
MISC,"since then , many new descriptive theories of risky choice have abandoned the maximization assumption   CITATION"
MISC,most models of intertemporal choice have not yet abandoned the additive assumption and the independence assumption
MISC,"these two assumptions would lead to the cancellation axiom , which indicates that a preference between two sequences with elements in common does not depend on the nature of the common elements"
OWNX,"table 1 illustrates an example of the multiple - dated outcomes problem , which would be used to test the cancellation axiom"
OWNX,"in problem i , the additive models predict that adding a common element x at time 2 to both option a and option b would not change the preference orderings"
OWNX,the violation of cancellation would be observed if the preference orderings were different between problem i and problem i
OWNX,"however , if allais 's proposition applies to intertemporal choice , we will eventually encounter an intertemporal version of the allais paradox"
OWNX,we first illustrate our point with a paradox that is an intertemporal - type violation of the cancellation axiom
