Timestamp,CHP1Temp1(Deg C),CHP1Temp2(Deg C),CHP2Temp1(Deg C),CHP2Temp2(Deg C),CHP1Vib1(mm/s),CHP1Vib2(mm/s),CHP2Vib1(mm/s),CHP2Vib2(mm/s),Fault
3/10/2018 4:19,36.006011,35.290744,36.257295,35.39945,0.056519,0.054026,0.081545,0.09907,0
3/10/2018 4:19,36.005347,35.288924,36.256467,35.400606,0.066585,0.060536,0.082129,0.108338,0
3/10/2018 4:20,36.008658,35.296695,36.256303,35.395147,0.062618,0.067272,0.090894,0.096221,0
3/10/2018 4:20,35.998061,35.286116,36.250677,35.381246,0.063966,0.067708,0.086237,0.109343,0
3/10/2018 4:20,36.007499,35.286444,36.235776,35.382406,0.069583,0.058108,0.086774,0.098246,0
3/10/2018 4:20,35.998061,35.28562,36.241075,35.378267,0.072791,0.065108,0.090671,0.107698,0
3/10/2018 4:20,35.999053,35.283469,36.236108,35.379426,0.066296,0.063465,0.095935,0.097296,0
3/10/2018 4:20,36.00038,35.276194,36.23081,35.383729,0.069108,0.06459,0.089678,0.101402,0
3/10/2018 4:21,35.998889,35.274874,36.219224,35.376779,0.067941,0.062241,0.096526,0.110422,0
3/10/2018 4:21,35.991935,35.273387,36.21972,35.379426,0.065166,0.060335,0.086147,0.103696,0
3/10/2018 4:21,35.998061,35.271403,36.210946,35.375123,0.068172,0.060717,0.086508,0.101579,0
3/10/2018 4:21,36.000708,35.274874,36.219884,35.366849,0.064899,0.060147,0.086163,0.104085,0
3/10/2018 4:21,35.996737,35.273055,36.205484,35.368173,0.074784,0.064085,0.094648,0.108136,0
3/10/2018 4:21,35.993422,35.261813,36.203828,35.368833,0.063603,0.061092,0.083022,0.100929,0
3/10/2018 4:22,35.985804,35.264956,36.197206,35.360891,0.061168,0.058016,0.084015,0.100807,0
3/10/2018 4:22,35.982825,35.271071,36.192903,35.364202,0.066699,0.060262,0.085736,0.091668,0
3/10/2018 4:22,35.982825,35.2676,36.186777,35.36503,0.074736,0.063514,0.091308,0.110534,0
3/10/2018 4:22,35.98746,35.266112,36.183301,35.356588,0.058096,0.057674,0.087805,0.109127,0
3/10/2018 4:22,35.983817,35.26826,36.180322,35.357416,0.062506,0.0676,0.087501,0.098913,0
3/10/2018 4:22,35.985804,35.260493,36.180818,35.344839,0.065812,0.059588,0.080873,0.100056,0
3/10/2018 4:23,35.986964,35.266276,36.175851,35.340207,0.071473,0.063502,0.087327,0.09733,0
3/10/2018 4:23,35.988288,35.26512,36.174032,35.34815,0.063618,0.058733,0.081063,0.096922,0
3/10/2018 4:23,35.9863,35.269583,36.166417,35.337064,0.068177,0.059954,0.088862,0.094707,0
3/10/2018 4:23,35.982657,35.267104,36.172872,35.347322,0.067205,0.05445,0.082479,0.102386,0
3/10/2018 4:23,35.985144,35.276194,36.163106,35.342359,0.066776,0.056756,0.082546,0.093679,0
3/10/2018 4:24,35.982825,35.263469,36.160787,35.344343,0.056134,0.054166,0.086062,0.101683,0
3/10/2018 4:24,35.979842,35.268592,36.155824,35.341863,0.066523,0.061512,0.088125,0.098699,0
3/10/2018 4:24,35.981829,35.268924,36.146554,35.337228,0.059164,0.06109,0.078727,0.095516,0
3/10/2018 4:24,35.981997,35.260325,36.155324,35.344674,0.060866,0.054691,0.081521,0.091846,0
3/10/2018 4:24,35.979842,35.262477,36.160623,35.327299,0.062085,0.05846,0.07767,0.104462,0
3/10/2018 4:24,35.982989,35.259169,36.143739,35.325643,0.058003,0.051019,0.08389,0.095205,0
3/10/2018 4:25,35.981334,35.256522,36.13844,35.326307,0.069251,0.064559,0.086501,0.107246,0
3/10/2018 4:25,35.98564,35.259829,36.134965,35.326967,0.067229,0.068106,0.090254,0.108379,0
3/10/2018 4:25,35.979842,35.26512,36.134469,35.334581,0.073627,0.058085,0.080181,0.102185,0
3/10/2018 4:25,35.983485,35.255034,36.128675,35.330114,0.064671,0.070937,0.083185,0.11483,0
3/10/2018 4:25,35.981002,35.260821,36.127847,35.326143,0.071311,0.062145,0.081865,0.102536,0
3/10/2018 4:25,35.980838,35.263469,36.12288,35.322168,0.065362,0.0545,0.080437,0.093621,0
3/10/2018 4:26,35.982825,35.259829,36.119073,35.328126,0.064347,0.072835,0.087514,0.100522,0
3/10/2018 4:26,35.982657,35.259665,36.120565,35.322996,0.060231,0.064767,0.084238,0.108226,0
3/10/2018 4:26,35.985308,35.255698,36.116094,35.324815,0.068862,0.064612,0.087617,0.107002,0
3/10/2018 4:26,35.981169,35.257186,36.116094,35.317869,0.058127,0.060968,0.081536,0.100727,0
3/10/2018 4:26,35.979346,35.261813,36.109472,35.316545,0.063608,0.067051,0.093359,0.103583,0
3/10/2018 4:26,35.983817,35.253382,36.105333,35.313398,0.063797,0.060485,0.088251,0.101548,0
3/10/2018 4:27,35.985972,35.257514,36.106161,35.314062,0.059402,0.059519,0.078033,0.099188,0
3/10/2018 4:27,35.982493,35.259333,36.106161,35.31191,0.064643,0.063522,0.085863,0.105445,0
3/10/2018 4:27,35.985144,35.255366,36.101694,35.31009,0.064021,0.060211,0.085995,0.091657,0
3/10/2018 4:27,35.982161,35.248423,36.101858,35.30562,0.058458,0.060382,0.073266,0.092821,0
3/10/2018 4:27,35.980342,35.251067,36.093912,35.307939,0.073576,0.060844,0.089264,0.104432,0
3/10/2018 4:27,35.978354,35.252227,36.09176,35.302808,0.062076,0.061358,0.086782,0.095789,0
3/10/2018 4:28,35.97769,35.244952,36.0911,35.310418,0.061526,0.057026,0.087497,0.096602,0
3/10/2018 4:28,35.970568,35.24578,36.09176,35.305292,0.067548,0.064477,0.094143,0.101533,0
3/10/2018 4:28,35.966098,35.248091,36.083982,35.297349,0.067157,0.061036,0.082354,0.094379,0
3/10/2018 4:28,35.960135,35.24462,36.081663,35.305124,0.06974,0.062508,0.089524,0.102854,0
3/10/2018 4:28,35.960963,35.246276,36.075536,35.299169,0.070184,0.068597,0.08873,0.115199,0
3/10/2018 4:28,35.961627,35.241481,36.07736,35.287584,0.063051,0.061002,0.08664,0.089108,0
3/10/2018 4:29,35.967089,35.241809,36.072889,35.282621,0.062141,0.05811,0.087145,0.100341,0
3/10/2018 4:29,35.967753,35.2433,36.076364,35.283777,0.064087,0.059522,0.078904,0.10266,0
3/10/2018 4:29,35.971396,35.238833,36.071401,35.285928,0.066881,0.062876,0.089886,0.100974,0
3/10/2018 4:29,35.966262,35.239993,36.067426,35.274347,0.06982,0.062749,0.087079,0.109468,0
3/10/2018 4:29,35.964606,35.23685,36.073884,35.269216,0.072624,0.066917,0.089423,0.114893,0
3/10/2018 4:30,35.95848,35.237677,36.074212,35.266237,0.063297,0.057858,0.077443,0.08853,0
3/10/2018 4:30,35.957984,35.234538,36.06875,35.255647,0.069273,0.063703,0.078611,0.105185,0
3/10/2018 4:30,35.959639,35.234042,36.065938,35.263589,0.069018,0.069386,0.086727,0.103482,0
3/10/2018 4:30,35.953181,35.232882,36.066598,35.260114,0.075866,0.07012,0.096484,0.105525,0
3/10/2018 4:30,35.951026,35.234702,36.058652,35.258294,0.06572,0.063304,0.084061,0.106364,0
3/10/2018 4:30,35.95053,35.233874,36.065111,35.264417,0.073436,0.066749,0.091047,0.096824,0
3/10/2018 4:31,35.94937,35.225611,36.063951,35.263753,0.062344,0.062648,0.086201,0.100709,0
3/10/2018 4:31,35.949866,35.227595,36.052694,35.255151,0.069763,0.058649,0.090094,0.097415,0
3/10/2018 4:31,35.949206,35.229083,36.054185,35.256639,0.062091,0.057764,0.080421,0.104802,0
3/10/2018 4:31,35.944236,35.226603,36.055341,35.25002,0.068092,0.061824,0.079657,0.103504,0
3/10/2018 4:31,35.940429,35.222304,36.05137,35.247537,0.05979,0.06418,0.083035,0.096242,0
3/10/2018 4:31,35.939601,35.226931,36.048391,35.249689,0.07164,0.06519,0.089334,0.106231,0
3/10/2018 4:32,35.937777,35.223956,36.048059,35.24241,0.056999,0.054428,0.081189,0.108186,0
3/10/2018 4:32,35.935958,35.218005,36.045907,35.241582,0.065818,0.067108,0.092203,0.095435,0
3/10/2018 4:32,35.928172,35.218005,36.048223,35.242574,0.063935,0.064847,0.082805,0.105005,0
3/10/2018 4:32,35.92155,35.213706,36.042264,35.239759,0.065902,0.060866,0.087594,0.104283,0
3/10/2018 4:32,35.921218,35.215525,36.038293,35.237443,0.069514,0.068825,0.088644,0.10517,0
3/10/2018 4:32,35.916747,35.214038,36.039949,35.23314,0.063735,0.061924,0.084618,0.105437,0
3/10/2018 4:33,35.912772,35.21073,36.037134,35.240259,0.065328,0.0654,0.09557,0.106,0
3/10/2018 4:33,35.913928,35.207423,36.040113,35.239759,0.071618,0.069264,0.090437,0.113274,0
3/10/2018 4:33,35.910121,35.204615,36.032831,35.229337,0.060102,0.06043,0.080788,0.096414,0
3/10/2018 4:33,35.911612,35.205935,36.030015,35.230825,0.068498,0.063726,0.092222,0.097318,0
3/10/2018 4:33,35.905318,35.199984,36.025712,35.21676,0.071932,0.066579,0.086142,0.108643,0
3/10/2018 4:33,35.896704,35.198001,36.024717,35.224538,0.064734,0.065902,0.082877,0.09715,0
3/10/2018 4:34,35.893229,35.195689,36.02654,35.221723,0.06376,0.064039,0.083388,0.107155,0
3/10/2018 4:34,35.896376,35.195689,36.021737,35.229005,0.063323,0.057535,0.082433,0.101255,0
3/10/2018 4:34,35.893393,35.200812,36.01909,35.220895,0.07233,0.068239,0.08827,0.103969,0
3/10/2018 4:34,35.886439,35.195025,36.023065,35.218912,0.061854,0.059822,0.085313,0.097953,0
3/10/2018 4:34,35.888591,35.193042,36.016607,35.217088,0.074891,0.067268,0.091121,0.099013,0
3/10/2018 4:34,35.8818,35.19205,36.008497,35.211133,0.072578,0.066638,0.086821,0.104445,0
3/10/2018 4:35,35.881305,35.19205,36.004358,35.214609,0.074272,0.065557,0.091638,0.113907,0
3/10/2018 4:35,35.884616,35.192546,36.000883,35.216924,0.065516,0.06178,0.076113,0.103233,0
3/10/2018 4:35,35.879813,35.187255,35.99542,35.217752,0.062485,0.057758,0.084319,0.10253,0
3/10/2018 4:35,35.878157,35.187423,35.996744,35.209314,0.065623,0.064811,0.087448,0.103029,0
3/10/2018 4:35,35.877166,35.187091,35.991281,35.207326,0.059522,0.064584,0.084974,0.098623,0
3/10/2018 4:36,35.869876,35.18048,35.985486,35.207326,0.063819,0.063688,0.083046,0.109884,0
3/10/2018 4:36,35.870703,35.174693,35.989293,35.206994,0.065689,0.065424,0.08238,0.10643,0
3/10/2018 4:36,35.863253,35.177008,35.979692,35.204015,0.064568,0.066282,0.092581,0.102135,0
3/10/2018 4:36,35.860438,35.17932,35.98052,35.208486,0.061627,0.062623,0.079216,0.097496,0
3/10/2018 4:36,35.857291,35.171386,35.97936,35.201368,0.064938,0.054184,0.080331,0.102023,0
3/10/2018 4:36,35.857123,35.171717,35.974725,35.206334,0.061256,0.055314,0.091544,0.099115,0
3/10/2018 4:37,35.854144,35.168742,35.970258,35.21047,0.067005,0.061982,0.088544,0.105753,0
3/10/2018 4:37,35.850005,35.168742,35.9643,35.19806,0.066184,0.060313,0.089159,0.103693,0
3/10/2018 4:37,35.851493,35.180148,35.973897,35.202859,0.06319,0.069184,0.089716,0.108466,0
3/10/2018 4:37,35.846362,35.164607,35.965127,35.199216,0.064816,0.067504,0.086697,0.110772,0
3/10/2018 4:37,35.846362,35.159648,35.955858,35.199216,0.065451,0.069955,0.083569,0.103585,0
3/10/2018 4:37,35.839404,35.156836,35.959665,35.190778,0.063181,0.060754,0.090715,0.109724,0
3/10/2018 4:38,35.847518,35.158328,35.963304,35.18118,0.069534,0.060848,0.085253,0.095454,0
3/10/2018 4:38,35.842551,35.162955,35.956518,35.190946,0.068588,0.065581,0.088038,0.103547,0
3/10/2018 4:38,35.830626,35.157832,35.957841,35.175554,0.072829,0.060471,0.08487,0.101619,0
3/10/2018 4:38,35.83311,35.152705,35.95503,35.183664,0.063775,0.060538,0.08112,0.103286,0
3/10/2018 4:38,35.827147,35.147746,35.9643,35.177045,0.070592,0.06167,0.084681,0.103559,0
3/10/2018 4:38,35.814231,35.143615,35.957509,35.174066,0.060028,0.060555,0.084668,0.094205,0
3/10/2018 4:39,35.806945,35.161135,35.943773,35.170923,0.064267,0.067304,0.087926,0.095168,0
3/10/2018 4:39,35.805785,35.141631,35.944105,35.169267,0.067578,0.066727,0.086936,0.10356,0
3/10/2018 4:39,35.803798,35.142951,35.941121,35.165956,0.060358,0.058692,0.085238,0.100759,0
3/10/2018 4:39,35.804461,35.135016,35.942777,35.170423,0.065104,0.06337,0.080432,0.106973,0
3/10/2018 4:39,35.796511,35.131877,35.942117,35.159173,0.076738,0.059554,0.090925,0.095504,0
3/10/2018 4:39,35.792369,35.130885,35.936323,35.167611,0.059325,0.058375,0.082963,0.093478,0
3/10/2018 4:40,35.789225,35.128569,35.935495,35.162149,0.063197,0.062758,0.07787,0.092077,0
3/10/2018 4:40,35.791709,35.12543,35.9297,35.162317,0.060301,0.060044,0.086617,0.097607,0
3/10/2018 4:40,35.788562,35.13518,35.93086,35.165128,0.066605,0.06347,0.090098,0.106327,0
3/10/2018 4:40,35.786574,35.126422,35.922914,35.155034,0.069677,0.063424,0.085033,0.113326,0
3/10/2018 4:40,35.785414,35.124438,35.92225,35.161157,0.067641,0.061609,0.087823,0.098096,0
3/10/2018 4:41,35.784423,35.127246,35.914472,35.160001,0.058514,0.059007,0.085911,0.110208,0
3/10/2018 4:41,35.785746,35.122618,35.908346,35.163972,0.075166,0.06546,0.088679,0.103918,0
3/10/2018 4:41,35.777961,35.121459,35.912485,35.154374,0.061517,0.059985,0.079943,0.098129,0
3/10/2018 4:41,35.777633,35.122451,35.906362,35.152551,0.06513,0.064123,0.086137,0.098412,0
3/10/2018 4:41,35.779288,35.124934,35.909341,35.163972,0.054807,0.055507,0.077492,0.101927,0
3/10/2018 4:41,35.784255,35.122783,35.904706,35.150072,0.061776,0.053691,0.086592,0.097543,0
3/10/2018 4:42,35.776969,35.121459,35.903547,35.151559,0.070022,0.05989,0.08828,0.09717,0
3/10/2018 4:42,35.773822,35.116336,35.899244,35.140474,0.073637,0.063892,0.086691,0.105362,0
3/10/2018 4:42,35.778624,35.116996,35.895269,35.136831,0.065047,0.061733,0.082893,0.096188,0
3/10/2018 4:42,35.772662,35.120799,35.893613,35.140638,0.06653,0.066147,0.089259,0.102631,0
3/10/2018 4:42,35.773822,35.116004,35.898084,35.134515,0.065009,0.062926,0.087576,0.104755,0
3/10/2018 4:42,35.775477,35.118815,35.889806,35.135507,0.066747,0.062811,0.081205,0.097925,0
3/10/2018 4:43,35.766536,35.1165,35.884675,35.1322,0.067063,0.062813,0.090759,0.101175,0
3/10/2018 4:43,35.775973,35.120635,35.884179,35.13799,0.068561,0.064304,0.088452,0.096695,0
3/10/2018 4:43,35.772002,35.114684,35.88302,35.135839,0.059668,0.059811,0.081513,0.096488,0
3/10/2018 4:43,35.774318,35.117987,35.8812,35.127733,0.072437,0.065927,0.085913,0.096427,0
3/10/2018 4:43,35.774817,35.109889,35.878221,35.127233,0.073028,0.067495,0.091559,0.0915,0
3/10/2018 4:43,35.779948,35.118651,35.876729,35.13104,0.059528,0.066413,0.085722,0.099534,0
3/10/2018 4:44,35.779452,35.112368,35.875242,35.123926,0.058963,0.065927,0.081131,0.09872,0
3/10/2018 4:44,35.776969,35.113028,35.866964,35.120283,0.065021,0.064709,0.091815,0.093712,0
3/10/2018 4:44,35.77912,35.110385,35.869447,35.118135,0.060242,0.060438,0.082249,0.096705,0
3/10/2018 4:44,35.775973,35.104102,35.866468,35.118795,0.068071,0.062851,0.091106,0.107619,0
3/10/2018 4:44,35.770674,35.105426,35.86448,35.113168,0.06874,0.065836,0.095144,0.102925,0
3/10/2018 4:44,35.77283,35.106417,35.861169,35.116643,0.060977,0.0654,0.084504,0.106659,0
3/10/2018 4:45,35.770343,35.100795,35.859182,35.110521,0.061718,0.058612,0.079173,0.100682,0
3/10/2018 4:45,35.768523,35.100299,35.851404,35.109529,0.067529,0.063086,0.081142,0.098277,0
3/10/2018 4:45,35.770343,35.096827,35.858026,35.105558,0.071107,0.057832,0.090437,0.105043,0
3/10/2018 4:45,35.759249,35.094348,35.854383,35.106882,0.064598,0.065474,0.083889,0.102476,0
3/10/2018 4:45,35.758422,35.092696,35.846601,35.105886,0.067758,0.059982,0.084181,0.103725,0
3/10/2018 4:45,35.753947,35.096331,35.847761,35.100427,0.071491,0.072203,0.095727,0.100475,0
3/10/2018 4:46,35.751132,35.093688,35.838327,35.097944,0.067101,0.068111,0.089135,0.103766,0
3/10/2018 4:46,35.749312,35.094348,35.840642,35.091657,0.064504,0.05377,0.080256,0.093575,0
3/10/2018 4:46,35.745501,35.089225,35.838159,35.092485,0.058696,0.056401,0.0807,0.092927,0
3/10/2018 4:46,35.744509,35.086745,35.833524,35.092485,0.065719,0.057238,0.089109,0.102497,0
3/10/2018 4:46,35.740535,35.086909,35.830713,35.090333,0.072146,0.063403,0.093014,0.112374,0
3/10/2018 4:47,35.736064,35.083274,35.828393,35.084543,0.054892,0.058788,0.081752,0.093687,0
3/10/2018 4:47,35.730265,35.083274,35.823427,35.085367,0.063628,0.063128,0.086814,0.099475,0
3/10/2018 4:47,35.732089,35.082778,35.821275,35.088182,0.072664,0.0629,0.084053,0.101006,0
3/10/2018 4:47,35.740367,35.082114,35.820447,35.082555,0.06251,0.063296,0.084722,0.099579,0
3/10/2018 4:47,35.731757,35.079966,35.827566,35.081727,0.063547,0.070841,0.082419,0.108137,0
3/10/2018 4:47,35.732917,35.091372,35.821275,35.081727,0.069653,0.062963,0.086318,0.111631,0
3/10/2018 4:48,35.747489,35.083602,35.809854,35.078252,0.065786,0.059487,0.080938,0.097548,0
3/10/2018 4:48,35.737551,35.081618,35.808694,35.074777,0.060913,0.061374,0.08127,0.10427,0
3/10/2018 4:48,35.738215,35.087405,35.804555,35.078416,0.065043,0.06107,0.084781,0.106091,0
3/10/2018 4:48,35.738879,35.088233,35.800252,35.07147,0.068837,0.062727,0.085204,0.113156,0
3/10/2018 4:48,35.74103,35.088233,35.798761,35.06849,0.060786,0.057031,0.081224,0.103562,0
3/10/2018 4:48,35.746829,35.076495,35.799589,35.075109,0.067328,0.058927,0.084783,0.099484,0
3/10/2018 4:49,35.757262,35.07881,35.800416,35.069318,0.067908,0.060751,0.086876,0.098956,0
3/10/2018 4:49,35.752955,35.075667,35.796113,35.065843,0.064445,0.064159,0.095633,0.09526,0
3/10/2018 4:49,35.748816,35.080298,35.796281,35.061872,0.071843,0.066491,0.085936,0.101005,0
3/10/2018 4:49,35.743018,35.072196,35.789991,35.067994,0.070421,0.064011,0.088475,0.102244,0
3/10/2018 4:49,35.742026,35.073024,35.789491,35.067331,0.066302,0.068975,0.08612,0.098004,0
3/10/2018 4:49,35.738547,35.074179,35.788003,35.064683,0.070581,0.063396,0.081083,0.105496,0
3/10/2018 4:50,35.737719,35.074179,35.79247,35.0622,0.069684,0.06288,0.080194,0.096933,0
3/10/2018 4:50,35.741526,35.074843,35.782541,35.061704,0.060643,0.062927,0.083591,0.099161,0
3/10/2018 4:50,35.743514,35.072196,35.780221,35.05343,0.070092,0.063106,0.079845,0.100527,0
3/10/2018 4:50,35.74335,35.072196,35.787507,35.051446,0.061605,0.056272,0.087779,0.101377,0
3/10/2018 4:50,35.757922,35.073851,35.779561,35.052934,0.058632,0.060106,0.080056,0.099625,0
3/10/2018 4:50,35.747988,35.079139,35.782541,35.050783,0.062587,0.057996,0.087063,0.098916,0
3/10/2018 4:51,35.747325,35.070708,35.773603,35.049955,0.065917,0.061967,0.080871,0.11015,0
3/10/2018 4:51,35.741858,35.068888,35.776414,35.041681,0.06234,0.063586,0.092874,0.109717,0
3/10/2018 4:51,35.749644,35.076331,35.769464,35.042344,0.071954,0.063172,0.090689,0.109795,0
3/10/2018 4:51,35.744509,35.074179,35.776746,35.037214,0.061733,0.062512,0.08399,0.102643,0
3/10/2018 4:51,35.741362,35.067401,35.767972,35.040689,0.066783,0.063676,0.084206,0.101429,0
3/10/2018 4:51,35.735732,35.067569,35.763337,35.033903,0.070359,0.057591,0.085491,0.103614,0
3/10/2018 4:52,35.733413,35.062114,35.763669,35.038206,0.063731,0.063874,0.086672,0.098117,0
3/10/2018 4:52,35.73424,35.062278,35.762346,35.031919,0.079471,0.076606,0.109983,0.108343,0
3/10/2018 4:52,35.727118,35.065417,35.760026,35.024141,0.067949,0.058895,0.086578,0.102051,0
3/10/2018 4:52,35.7195,35.061618,35.755887,35.021657,0.066075,0.065367,0.088325,0.111048,0
3/10/2018 4:52,35.720496,35.058806,35.756883,35.017522,0.058378,0.057454,0.080347,0.090953,0
3/10/2018 4:53,35.721984,35.0512,35.753572,35.017686,0.070461,0.071955,0.088315,0.111346,0
3/10/2018 4:53,35.705588,35.053019,35.748109,35.017686,0.065448,0.063108,0.073621,0.104606,0
3/10/2018 4:53,35.706916,35.052523,35.754232,35.013551,0.071861,0.057803,0.088969,0.09684,0
3/10/2018 4:53,35.701781,35.046408,35.754232,35.017354,0.061668,0.058543,0.084819,0.106043,0
3/10/2018 4:53,35.69847,35.049548,35.7544,35.008584,0.073197,0.069479,0.084391,0.104392,0
3/10/2018 4:53,35.692672,35.04872,35.750924,35.010076,0.061951,0.070244,0.082277,0.103857,0
3/10/2018 4:54,35.685881,35.045581,35.754564,35.004945,0.062026,0.056868,0.083502,0.095877,0
3/10/2018 4:54,35.682238,35.038142,35.755227,35.004449,0.067187,0.062079,0.087451,0.100557,0
3/10/2018 4:54,35.682238,35.036322,35.750593,35.00081,0.07249,0.065324,0.092086,0.105044,0
3/10/2018 4:54,35.678927,35.031363,35.745294,34.994024,0.07331,0.067023,0.088121,0.105504,0
3/10/2018 4:54,35.677768,35.032023,35.749597,34.99088,0.067645,0.058353,0.080221,0.096664,0
3/10/2018 4:54,35.67462,35.028056,35.742647,34.987569,0.065181,0.061824,0.087366,0.101792,0
3/10/2018 4:55,35.679755,35.03715,35.739999,34.98277,0.066658,0.063947,0.083034,0.095589,0
3/10/2018 4:55,35.673629,35.03004,35.74629,34.985586,0.070878,0.068657,0.087424,0.109976,0
3/10/2018 4:55,35.669486,35.030867,35.743142,34.973504,0.071032,0.062757,0.08346,0.098328,0
3/10/2018 4:55,35.664351,35.032191,35.745626,34.969365,0.05579,0.059149,0.084014,0.099566,0
3/10/2018 4:55,35.665843,35.031199,35.739499,34.96887,0.061097,0.056862,0.08322,0.100721,0
3/10/2018 4:55,35.665843,35.032191,35.739004,34.963575,0.060679,0.061866,0.089771,0.098464,0
3/10/2018 4:56,35.662036,35.026404,35.732053,34.961591,0.069057,0.065762,0.082397,0.095725,0
3/10/2018 4:56,35.666507,35.029216,35.734037,34.969697,0.063523,0.057047,0.083223,0.102399,0
3/10/2018 4:56,35.664683,35.026072,35.733045,34.964071,0.072464,0.069931,0.092169,0.104216,0
3/10/2018 4:56,35.661704,35.03004,35.733377,34.959604,0.062881,0.065062,0.095443,0.10888,0
3/10/2018 4:56,35.665511,35.02508,35.728574,34.957948,0.074659,0.069913,0.088535,0.101695,0
3/10/2018 4:56,35.672301,35.026072,35.730893,34.960267,0.06055,0.060865,0.084428,0.102176,0
3/10/2018 4:57,35.667002,35.021445,35.735528,34.960431,0.065298,0.064307,0.089154,0.114928,0
3/10/2018 4:57,35.671141,35.02756,35.730398,34.95067,0.063818,0.066877,0.09108,0.10225,0
3/10/2018 4:57,35.665347,35.020617,35.733045,34.943551,0.065835,0.057437,0.08797,0.092816,0
3/10/2018 4:57,35.658225,35.018634,35.729074,34.945207,0.072629,0.065135,0.088808,0.105018,0
3/10/2018 4:57,35.662532,35.016486,35.731225,34.945539,0.063263,0.061377,0.089033,0.099042,0
3/10/2018 4:57,35.657729,35.01731,35.715829,34.939084,0.067239,0.059203,0.08869,0.105842,0
3/10/2018 4:58,35.656733,35.018798,35.717981,34.936601,0.067734,0.065811,0.086478,0.105481,0
3/10/2018 4:58,35.661204,35.018798,35.712518,34.935113,0.070446,0.063676,0.092176,0.104767,0
3/10/2018 4:58,35.667994,35.016982,35.71103,34.93445,0.063016,0.063482,0.094431,0.101262,0
3/10/2018 4:58,35.672137,35.015658,35.707055,34.917737,0.071017,0.06543,0.0902,0.102931,0
3/10/2018 4:58,35.663359,35.016486,35.708547,34.917901,0.067265,0.065043,0.089939,0.109262,0
3/10/2018 4:59,35.661204,35.012187,35.709703,34.913766,0.067568,0.058611,0.087862,0.097725,0
3/10/2018 4:59,35.657233,35.008879,35.707055,34.912443,0.071975,0.064075,0.089749,0.105681,0
3/10/2018 4:59,35.652262,35.010699,35.707719,34.905492,0.059311,0.05709,0.076149,0.099808,0
3/10/2018 4:59,35.648951,35.012023,35.699109,34.901521,0.063907,0.059614,0.080192,0.109808,0
3/10/2018 4:59,35.642825,35.007888,35.704572,34.900197,0.062786,0.063222,0.079323,0.098498,0
3/10/2018 4:59,35.644313,35.007064,35.700433,34.898874,0.065957,0.060768,0.089498,0.097472,0
3/10/2018 5:00,35.643485,35.004252,35.695302,34.902677,0.069878,0.067757,0.094831,0.107674,0
3/10/2018 5:00,35.638518,35.009543,35.694642,34.901853,0.064774,0.056684,0.084702,0.102706,0
3/10/2018 5:00,35.63835,34.999621,35.689344,34.90003,0.07427,0.063084,0.0911,0.101717,0
3/10/2018 5:00,35.631396,34.997309,35.688184,34.899038,0.066117,0.05735,0.081156,0.097342,0
3/10/2018 5:00,35.627917,35.001277,35.686529,34.899534,0.066535,0.064867,0.094302,0.101024,0
3/10/2018 5:00,35.630568,34.997638,35.682557,34.897054,0.072141,0.066623,0.091414,0.104355,0
3/10/2018 5:01,35.626757,34.999789,35.675935,34.898378,0.085404,0.069581,0.092254,0.098376,0
3/10/2018 5:01,35.613677,34.994166,35.669149,34.892419,0.067811,0.061014,0.089299,0.112015,0
3/10/2018 5:01,35.615828,34.996978,35.672624,34.901521,0.066036,0.067613,0.085487,0.107489,0
3/10/2018 5:01,35.618148,34.996318,35.663686,34.898706,0.065664,0.058091,0.083142,0.104573,0
3/10/2018 5:01,35.606887,34.991359,35.66319,34.889936,0.064665,0.05906,0.085556,0.108709,0
3/10/2018 5:01,35.605395,34.994002,35.659215,34.887952,0.063904,0.060992,0.084709,0.10171,0
3/10/2018 5:02,35.607547,34.997474,35.660211,34.888612,0.058931,0.066027,0.091517,0.101882,0
3/10/2018 5:02,35.603244,34.991523,35.659051,34.888116,0.062936,0.065546,0.091333,0.102837,0
3/10/2018 5:02,35.599765,34.986068,35.648458,34.901189,0.063664,0.060282,0.08471,0.100133,0
3/10/2018 5:02,35.600592,34.988711,35.646966,34.895563,0.066725,0.059238,0.08798,0.101709,0
3/10/2018 5:02,35.596782,34.98458,35.652265,34.895398,0.059181,0.059593,0.089725,0.090137,0
3/10/2018 5:02,35.588504,34.985076,35.644319,34.884145,0.064631,0.058976,0.086414,0.09152,0
3/10/2018 5:03,35.590159,34.980613,35.64084,34.884309,0.064471,0.05553,0.083241,0.09633,0
3/10/2018 5:03,35.587176,34.980777,35.63836,34.896058,0.07122,0.064114,0.085204,0.102751,0
3/10/2018 5:03,35.584693,34.976477,35.636041,34.881994,0.074317,0.065775,0.094627,0.106761,0
3/10/2018 5:03,35.589991,34.97119,35.634717,34.882326,0.059192,0.061235,0.084873,0.100314,0
3/10/2018 5:03,35.589991,34.980445,35.631738,34.880834,0.067282,0.070095,0.092322,0.109731,0
3/10/2018 5:03,35.593306,34.974826,35.628759,34.87885,0.063449,0.060836,0.084471,0.108984,0
3/10/2018 5:04,35.592311,34.97367,35.629915,34.874383,0.056965,0.056659,0.078397,0.097258,0
3/10/2018 5:04,35.598605,34.972014,35.621805,34.877691,0.062614,0.060152,0.082668,0.093895,0
